"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"428",131,"#stpatricksday #dadandi #newbedfordma #nbma #wearingofthegreen #galaxy http://t.co/7Pk1HwlxgF",FALSE,0,NA,"2014-03-17 19:31:00",FALSE,NA,"445643480292139008",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DeeOdea",0,FALSE,FALSE,NA,NA
"3503",28,"#iPhone #App #Piano #Musique - #Music #play #google #play #google #samsung #galaxy #s2 #play #google #samsung ... http://t.co/jMjIjEfzyB",FALSE,0,NA,"2014-03-22 23:29:56",FALSE,NA,"447515551133212672",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ella_1977",0,FALSE,FALSE,NA,NA
"478",181,"RT @VictorianSteam: Adm.Wilhelm aboard USAS Orca discovers a species of flying Magnetic squid! http://t.co/N7MCq57K1J #Sony #iPad #iPhone #‚Ä¶",FALSE,0,NA,"2014-03-17 18:04:35",FALSE,NA,"445621735027511296",NA,"web","LincolnsBoombox",1,TRUE,FALSE,NA,NA
"2876",92,"#sugarhigh these chocolates are better than most. #galaxy #jewels http://t.co/ySSEeBIMwS",FALSE,0,NA,"2014-03-26 05:46:57",FALSE,NA,"448697593628213248",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ghostb0ner",0,FALSE,FALSE,NA,NA
"3269",189,"Using Action Memos on the Galaxy Note 10.1 is the most satisfying experience. Just wish it wasn't so laggy. #Samsung #Galaxy #Note10.1",FALSE,0,NA,"2014-03-19 17:44:40",FALSE,NA,"446341498460590082",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Samsung Tablets</a>","jiggs090",0,FALSE,FALSE,NA,NA
"2422",33,"S/O to @sprint for getting my battery in 3 days early...Winnnnnnning!  You are now on the Happy and Satisfied list! #galaxy #sprint",FALSE,0,NA,"2014-03-21 22:39:09",FALSE,NA,"447140381176508416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaFrancis327",0,FALSE,FALSE,NA,NA
"2294",104,"RT @maximaxoo: #Space: #Andromeda #galaxy in different wavelengths
http://t.co/akW9U8ZYlo via @sagansense http://t.co/LB4kYSn7AX",FALSE,0,NA,"2014-03-19 21:54:32",FALSE,NA,"446404380254674944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeoffScott08",78,TRUE,FALSE,NA,NA
"2211",21,"RT @maximaxoo: #Space: #Andromeda #galaxy in different wavelengths
http://t.co/akW9U8ZYlo via @sagansense http://t.co/LB4kYSn7AX",FALSE,0,NA,"2014-03-19 23:19:13",FALSE,NA,"446425688976146432",NA,"web","IslamScienceNet",78,TRUE,FALSE,NA,NA
"3416",39,"RT @maximaxoo: #Space: bright #spiral #galaxy Messier 63, the 'Sunflower Galaxy'
http://t.co/AljucahHeu via @apod http://t.co/8SIuwmhGoV",FALSE,0,NA,"2014-03-21 22:31:10",FALSE,NA,"447138374977994752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jpl130",67,TRUE,FALSE,NA,NA
"3359",80,"RT @maximaxoo: #Space: the distorted Meathook #Galaxy (NGC 2442)
http://t.co/bRNABVeq7H via @SpaceDotCom http://t.co/LbhY4sonts",FALSE,0,NA,"2014-03-20 22:02:15",FALSE,NA,"446768709114556416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigosborneMatt",78,TRUE,FALSE,NA,NA
"3264",184,"RT @SpaceAstronomer: The Antennae Galaxies in collision http://t.co/p7zlG7ubdF #cosmos #galaxy #hubble http://t.co/Ow2oWR0ln7 RT @Observing‚Ä¶",FALSE,0,NA,"2014-03-19 17:51:52",FALSE,NA,"446343310001438720",NA,"web","wisp_09",5,TRUE,FALSE,NA,NA
"1289",295,"#StPatricksDay DEALS all week! cell2repair #newhampsire #iphone #galaxy #ipad",FALSE,1,NA,"2014-03-17 13:47:45",FALSE,NA,"445557100308361216",NA,"web","Cell2Repair",0,FALSE,FALSE,NA,NA
"311",14,"RT @maximaxoo: #Space: barred #spiral #galaxy NGC 1300 and its striking dominant central bar
‚ñ∂http://t.co/8zEQC3Tvxo via @apod http://t.co/‚Ä¶",FALSE,0,NA,"2014-03-17 23:27:30",FALSE,NA,"445702998640304129",NA,"web","Echogirlchi",45,TRUE,FALSE,NA,NA
"2795",11,"You know you love your phone when you breaks it's fall with your toe. #Galaxy",FALSE,0,NA,"2014-03-26 09:35:52",FALSE,NA,"448755203534520320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3CityGirlsNYC",0,FALSE,FALSE,NA,NA
"1354",61,"New galaxy board shorts! LOVE! #aeo #boardshorts #galaxy #summerready http://t.co/1xoIxg74lp",FALSE,0,NA,"2014-03-17 21:47:48",FALSE,NA,"445677909173633025",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Theeddig",0,FALSE,FALSE,NA,NA
"534",237,"13 Things You Can Do With The #Galaxy S5 That You Can‚Äôt Do With An #iPhone #dubai #uae http://t.co/RqphHJt9ip http://t.co/c83rrJhsIe",FALSE,0,NA,"2014-03-17 16:10:10",FALSE,NA,"445592941017702401",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","dubaiFinancials",0,FALSE,FALSE,NA,NA
"1465",172,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #NewYork #LosA...",FALSE,0,NA,"2014-03-17 18:33:09",FALSE,NA,"445628923108683776",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"2360",170,"RT @RealBatmobile: Cruising thru the #galaxy saw this #StarTrek fan today #BeamMeUpScotty http://t.co/6gCUnM96T3",FALSE,0,NA,"2014-03-19 18:52:06",FALSE,NA,"446358468677873664",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AndySnaith22",1,TRUE,FALSE,NA,NA
"2350",160,"Just got a new phone!!!! Samsung Galaxy Note 3! It's a beast! 5.7 in. Screen.
#samsung #galaxy #smartphone",FALSE,1,NA,"2014-03-19 19:15:20",FALSE,NA,"446364314882961408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DatWorldTravelr",0,FALSE,FALSE,NA,NA
"350",53,"Smith Yewell, CEO of CNGL partner #Welocalize on biggest challenges in localisation industry in #GALAxy e-zine http://t.co/GtEEmqG5vJ #L10n",FALSE,0,NA,"2014-03-17 22:14:08",FALSE,NA,"445684534320066560",NA,"web","CNGL",2,FALSE,FALSE,NA,NA
"3922",249,"Yo alainalainax is a TRIPPY CAT! Ì†ΩÌ∏π #galaxy #edit #cat #family http://t.co/uScALzX17D",FALSE,0,NA,"2014-03-24 14:28:15",FALSE,NA,"448104009430470656",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","VinnickNikko",1,FALSE,FALSE,NA,NA
"2739",54,"RT @VictorianSteam: ALL HAIL eCog Hades &amp; iCog Pluto WARRIOR GODS OF THE TABLET UNDERWORLD http://t.co/nHQ5fctUhu #iPad #Galaxy #Samsung ht‚Ä¶",FALSE,0,NA,"2014-03-23 22:08:04",FALSE,NA,"447857338112688128",NA,"web","AdmiralWilhelm",2,TRUE,FALSE,NA,NA
"304",7,"RT @justintimeOO: ¬§ AUS http://t.co/Nf4QFyhrfc  justintimeOO South Australia AUS Adelaide #samsung #galaxy #tab 2",FALSE,0,NA,"2014-03-17 23:31:40",FALSE,NA,"445704046343512064",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","freshkaylee",8,TRUE,FALSE,NA,NA
"3326",47,"New Samsung ad takes simultaneous jabs at iPad, Surface and Kindle...

http://t.co/t8syPjchbm
#samsung #galaxy #tablet",FALSE,1,NA,"2014-03-20 22:16:06",FALSE,NA,"446772194178498560",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","archwizard",0,FALSE,FALSE,NA,NA
"1652",60,"Back on my Android ish! Ì†ΩÌ∏ù #Note3 #Galaxy #FeelsGood #NoMoreTeamiPhone #LatePost http://t.co/Psjjz7Z7TX",FALSE,0,NA,"2014-03-17 21:51:56",FALSE,NA,"445678950631886853",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GABis_sooGORG",0,FALSE,FALSE,NA,NA
"2931",147,"#iPhone #App #Chameleon #- #Free #Music #Downloader - #Music #white #people #meet #samsung #galaxy #htc #8s #l... http://t.co/Va3F40vdJP",FALSE,0,NA,"2014-03-26 03:38:00",FALSE,NA,"448665144025829376",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","VeronikaVogt",0,FALSE,FALSE,NA,NA
"2349",159,"I'm watching how the universe works and I'm fascinated #galaxy #planets Ì†ºÌºèÌ†ºÌºå‚ú®Ì†ΩÌ≤´Ì†ºÌºüÌ†ΩÌ≤•",FALSE,2,NA,"2014-03-19 19:17:16",FALSE,NA,"446364803729457152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DOVE__CHOCOLATE",0,FALSE,FALSE,NA,NA
"1804",212,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #Miami #NewJersey",FALSE,0,NA,"2014-03-17 17:02:21",FALSE,NA,"445606071701614593",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"1246",252,"Looking for a brand new mobile? What about #Galaxy Note 2 (Titanium Grey) Unmissable offer! http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-17 15:36:05",FALSE,NA,"445584365607981056",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"620",24,"After Lunch break staff... #Galaxy #pineapple #pepsi #work #office #chocolate #cake #UAE #Abu_Dhabi http://t.co/V2w4UDWQwO",FALSE,0,NA,"2014-03-19 10:01:36",FALSE,NA,"446224961880215552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Asm_80",0,FALSE,FALSE,54.46664909,24.31636694
"2709",24,"#Lockheed C-5 #Galaxy http://t.co/xubpdWPPkW",FALSE,0,NA,"2014-03-23 22:40:10",FALSE,NA,"447865415113637888",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ahmadhkayyali",0,FALSE,FALSE,NA,NA
"2867",83,"Discover fantastic FREE phone offers, want Samsung #Galaxy 3 Mini; Top offers, http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-26 06:25:47",FALSE,NA,"448707365773520898",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"3761",88,"RT @Weberbrothers: Who's looking forward to this Thursday? When WE release WE at the #Galaxy Cinema. I know WE are.",FALSE,0,NA,"2014-03-24 19:47:56",FALSE,NA,"448184460006027264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScuffleWood",4,TRUE,FALSE,NA,NA
"2689",4,"He's really annoying! But #demlipsdoe Ì†ΩÌ∏òÌ†ΩÌ∏ò My phone automatically makes collages. #Galaxy #GalaxyLife‚Ä¶ http://t.co/JPkxpRw1N4",FALSE,0,NA,"2014-03-23 23:40:15",FALSE,NA,"447880533876682752",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AtMeBitch",0,FALSE,FALSE,NA,NA
"3741",68,"Galaxy Note 3 Organic Leather Sleeve | GT40 | http://t.co/jnqgYVZ1gU | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-24 20:31:27",FALSE,NA,"448195411552260096",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"1039",45,"RT @CNGL: Smith Yewell, CEO of CNGL partner #Welocalize on biggest challenges in localisation industry in #GALAxy e-zine http://t.co/GtEEmq‚Ä¶",FALSE,0,NA,"2014-03-17 22:21:14",FALSE,NA,"445686324876836864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lacecimaldo",2,TRUE,FALSE,NA,NA
"1417",124,"RT @valscreations: This week's blog post includes new earrings and Gabby Cases of Etsy. #cases #iphone #galaxy http://t.co/1QY6MrEbu6",FALSE,0,NA,"2014-03-17 19:34:29",FALSE,NA,"445644358805905408",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sydemcgus",3,TRUE,FALSE,NA,NA
"585",288,"RT @valscreations: This week's blog post includes new earrings and Gabby Cases of Etsy. #cases #iphone #galaxy http://t.co/1QY6MrEbu6",FALSE,0,NA,"2014-03-17 14:23:53",FALSE,NA,"445566194544680960",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","BluKatDesign",3,TRUE,FALSE,NA,NA
"1051",57,"In 2 weeks come check out the #greatest #wrestler in the #Galaxy @megastarcriest as I invade east‚Ä¶ http://t.co/GP3Hn9oSy8",FALSE,0,NA,"2014-03-17 22:03:37",FALSE,NA,"445681889400344576",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MegaStarCriest",0,FALSE,FALSE,NA,NA
"2385",195,"Congrats @najamsikander for pebble watch &amp; @FakharAbbass for #iphone 5 from @moftak #galaxy #nexus",FALSE,0,NA,"2014-03-19 17:33:13",FALSE,NA,"446338617380990976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Waqas_Sahab",3,FALSE,FALSE,NA,NA
"2185",294,"Samsung Galaxy backdoor allows files access on the mobile's storage
http://t.co/JHWe8Ryy1B
#securityaffairs #Samsung #backdoor #Galaxy",FALSE,0,NA,"2014-03-17 13:53:18",FALSE,NA,"445558499326832641",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","securityaffairs",0,FALSE,FALSE,NA,NA
"1694",102,"#Samsung #S4 hottest phone in the #galaxy No Joke
#fireball #burnitup
http://t.co/N8yvtnvJhO http://t.co/MrlGYO7hw0",FALSE,0,NA,"2014-03-17 20:17:50",FALSE,NA,"445655266185342976",NA,"web","VaderTech",0,FALSE,FALSE,NA,NA
"2790",6,"RT @Chad_DJCudi: @DJReadyD @Dj_LYLE @DJLOYD and myself this Thursday at #Galaxy #RepUrStep27March . Guestlist only . Send me names http://t‚Ä¶",FALSE,0,NA,"2014-03-26 09:39:18",FALSE,NA,"448756067099742208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nick_kaoma",2,TRUE,FALSE,NA,NA
"3424",47,"RT @maximaxoo: #Space: bright #spiral #galaxy Messier 63, the 'Sunflower Galaxy'
http://t.co/AljucahHeu via @apod http://t.co/8SIuwmhGoV",FALSE,0,NA,"2014-03-21 22:26:18",FALSE,NA,"447137148773601280",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","MaxSpaceMax",67,TRUE,FALSE,NA,NA
"4073",101,"Galaxy nails #galaxy nails #nailart #nails #galaxy #pink #purple #blue #black http://t.co/kAF2k4a01p",FALSE,0,NA,"2014-03-25 21:31:12",FALSE,NA,"448572833807880192",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","picturesnailart",0,FALSE,FALSE,NA,NA
"3029",48,"RT @chandraxray: Chandra Flashback of the Day ‚Äì Whirlpool Galaxy: A Classic Beauty http://t.co/qzU8lpZbxp #galaxy http://t.co/687sYRxBD1",FALSE,0,NA,"2014-03-18 22:10:33",FALSE,NA,"446046022209638400",NA,"web","s_helvacioglu",41,TRUE,FALSE,NA,NA
"637",41,"http://t.co/d7cJt7LCQO: Deepshit #universe #galaxy #stars #hand #deep #colours #infinity #take #a #walk #in... http://t.co/HRpEYyTJZF",FALSE,0,NA,"2014-03-19 08:55:51",FALSE,NA,"446208415493525504",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","888infinito888",0,FALSE,FALSE,NA,NA
"3216",136,"I have a problem okay! #galaxy #Chocolate http://t.co/vglhC5Ux2h",FALSE,0,NA,"2014-03-19 20:20:33",FALSE,NA,"446380725890457600",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KaneCaleb",0,FALSE,FALSE,NA,NA
"3347",68,"#iPhone #App #Curtest #Lite - #Business #tagged #apple #apps #iphone #news #fresh #samsung #galaxy #s3 #mini #... http://t.co/CL2DR052nJ",FALSE,0,NA,"2014-03-20 22:03:45",FALSE,NA,"446769085645209602",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","martinamayer95",0,FALSE,FALSE,NA,NA
"500",203,"Galaxy Note 3 Organic Leather Sleeve | PINK | http://t.co/3pDCKqRyQ1 | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-17 17:31:40",FALSE,NA,"445613449125830659",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"3270",190,"#voordeel #Samsung #Galaxy Mega #Power Pack Up to 3600 Mha power at your hand, including #smart #base stand http://t.co/xX0r9nzLYL",FALSE,0,NA,"2014-03-19 17:44:16",FALSE,NA,"446341397814456320",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RobAmuse",0,FALSE,FALSE,NA,NA
"3737",64,"on that #twitter app that doesn't exist for Sam 2014 #galaxy note #tablet. How much longer to twist the wires : /",FALSE,0,NA,"2014-03-24 20:57:52",FALSE,NA,"448202057502437376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","JohnQPublicNYC",0,FALSE,FALSE,NA,NA
"3107",27,"@ZAGGdaily You need to revisit screen protector for #samsung #galaxy tab 3 10.1. I've ordered two and it doesn't fit properly.",FALSE,0,"ZAGGdaily","2014-03-19 23:10:22",FALSE,NA,"446423464937676801",18570772,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","starmoon",0,FALSE,FALSE,NA,NA
"2041",150,"Tijuana #Xolos vs LA #Galaxy: 90 minutes to catch up http://t.co/jQVc684KuI #sports",FALSE,0,NA,"2014-03-17 19:05:52",FALSE,NA,"445637156552187904",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","sdrednoticias",1,FALSE,FALSE,NA,NA
"377",80,"The cosmos totally freaks me out #universe #galaxy #milkyway #infinite #feelsosmall #stars #moon #planets #starstuff",FALSE,0,NA,"2014-03-17 21:03:07",FALSE,NA,"445666663653199872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bindamatharu",0,FALSE,FALSE,NA,NA
"1314",21,"If you get me these I know it's real Ì†ΩÌ∏ç‚öΩÔ∏è‚ù§Ô∏è #galaxy http://t.co/XzOC5Hnu3D",FALSE,0,NA,"2014-03-17 23:05:42",FALSE,NA,"445697512247025664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_haleeek_",0,FALSE,FALSE,NA,NA
"3319",40,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #NewYork #LosA...",FALSE,0,NA,"2014-03-20 22:33:22",FALSE,NA,"446776540534419456",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"1425",132,"RT @CortesDayna: Fuck missing the #iPhone. The #galaxy has everything better #music #camera #emoji #TeamGalaxys4 http://t.co/NgRBAv9EQJ",FALSE,0,NA,"2014-03-17 19:29:23",FALSE,NA,"445643074153480192",NA,"<a href=""http://twitter.com/247preapproval"" rel=""nofollow"">247Preapproval.com</a>","Dirtemoji",3,TRUE,FALSE,NA,NA
"3068",87,"Galaxy Note 3 Organic Leather Sleeve | PINK | http://t.co/3pDCKqRyQ1 | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-18 20:31:58",FALSE,NA,"446021214092668929",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"384",87,"All networks, FREE phones, best tariffs, #Galaxy S4 - White #Frost ; Take a look, http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-17 20:47:11",FALSE,NA,"445662654129274881",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"896",201,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #NewYork #LosA...",FALSE,0,NA,"2014-03-17 17:33:00",FALSE,NA,"445613784770809856",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"383",86,"RT @little1624: I hate my phone!!
#Galaxy",FALSE,0,NA,"2014-03-17 20:48:18",FALSE,NA,"445662937144102912",NA,"web","AshleyI_",1,TRUE,FALSE,NA,NA
"3536",61,"RT @realnickyomg: My new #Galaxy #S4 #Case #LOVEit #NickyOMG YAY! http://t.co/R0S2bSxfBz",FALSE,0,NA,"2014-03-22 22:41:43",FALSE,NA,"447503417112805376",NA,"web","elianababetv",329,TRUE,FALSE,NA,NA
"1631",39,"Galaxy Note 3 Organic Leather Sleeve | PINK | http://t.co/3pDCKqRyQ1 | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-17 22:31:28",FALSE,NA,"445688898916974592",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"1998",107,"#fathersday Choose your #kindle http://t.co/zGTbtxbXVf #reading #books #kindle #ipad #galaxy  @libroskindle",FALSE,0,NA,"2014-03-17 20:07:09",FALSE,NA,"445652580320817152",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ibooks4u",0,FALSE,FALSE,NA,NA
"1778",186,"Victorian Steam for your anachronistic needs! http://t.co/7dyQsdbg3u    #Sony #iPad #iPhone #Samsung #Galaxy #SXSW http://t.co/4M0Yz7ib60",FALSE,1,NA,"2014-03-17 18:02:54",FALSE,NA,"445621309154664448",NA,"web","LincolnsBoombox",1,FALSE,FALSE,NA,NA
"448",151,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #Miami #NewJersey",FALSE,0,NA,"2014-03-17 19:01:40",FALSE,NA,"445636101945176064",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"4039",67,"RT @maximaxoo: #Space #Art: illustration sequence of the #MilkyWay &amp; #Andromeda #galaxy colliding ‚ñ∫ http://t.co/Qy5v76Roi7 http://t.co/vo6m‚Ä¶",FALSE,0,NA,"2014-03-25 21:59:03",FALSE,NA,"448579841361596417",NA,"web","wwdanmm",75,TRUE,FALSE,NA,NA
"82",82,"RT @BOPOhio: True life: I'm in love with my @samsung #galaxy #note 3 @SamsungMobile @SamsungMobileUS http://t.co/qtmS3uha9u",FALSE,0,NA,"2014-03-18 15:33:45",FALSE,NA,"445946163980537856",NA,"web","skinnyballerin1",3,TRUE,FALSE,NA,NA
"2702",17,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #Miami #NewJersey",FALSE,0,NA,"2014-03-23 23:01:57",FALSE,NA,"447870897379377152",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"118",19,"New baby. :) #samsung #galaxy #note8.0 http://t.co/A4JeUkUPjW",FALSE,0,NA,"2014-03-19 11:43:37",FALSE,NA,"446250637911932928",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AjGarpida",0,FALSE,FALSE,NA,NA
"3151",71,"RT @maximaxoo: #Space: #Andromeda #galaxy in different wavelengths
http://t.co/akW9U8ZYlo via @sagansense http://t.co/LB4kYSn7AX",FALSE,0,NA,"2014-03-19 22:04:42",FALSE,NA,"446406936779423744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","p_snoop",78,TRUE,FALSE,NA,NA
"4099",127,"Want the best value #deal on O2? Samsung #Galaxy 3 Mini; Unmissable offer! http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-25 20:30:03",FALSE,NA,"448557446693683200",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"1712",120,"samsung debuts new rugged galaxy smartphone http://t.co/YcateUqGZ2 #samsung #debuts #new #rugged #galaxy #smartphone",FALSE,0,NA,"2014-03-17 19:36:03",FALSE,NA,"445644753355300865",NA,"<a href=""https://twitter.com/vicvapor"" rel=""nofollow"">vicvapor</a>","vicvapor",0,FALSE,FALSE,NA,NA
